lemma,reading,accent_type
三位一体,サンミイッタイ,0
三者三様,サンシャサンヨウ,0
三日坊主,ミッカボウズ,4
三拍子そろう,サンビョウシソロウ,0
三度目の正直,サンドメノショウジキ,0
三本柱,サンボンバシラ,0
三面六臂,サンメンロッピ,0
三日天下,ミッカテンカ,4
四苦八苦,シクハック,0
四面楚歌,シメンソカ,0
四捨五入,シシャゴニュウ,0
四角四面,シカクシメン,0
四分五裂,シブンゴレツ,0
四方八方,シホウハッポウ,0
四通八達,シツウハッタツ,0
四季折々,シキオリオリ,0
四面体,シメンタイ,0
四十肩,シジュウカタ,0
四海兄弟,シカイケイダイ,0
五里霧中,ゴリムチュウ,0
五穀豊穣,ゴコクホウジョウ,0
五分五分,ゴブゴブ,1
五臓六腑,ゴゾウロップ,0
五指に入る,ゴシニハイル,0
五体投地,ゴタイトウチ,0
五目並べ,ゴモクナラベ,0
五重塔,ゴジュウノトウ,0
六根清浄,ロッコンショウジョウ,0
六法全書,ロッポウゼンショ,0
六面体,ロクメンタイ,0
六者六様,ロクシャロクヨウ,0
七転八倒,シチテンバットウ,0
七転八起,シチテンハッキ,0
七転び八起き,ナナコロビヤオキ,0
七難八苦,シチナンハック,0
七五三,シチゴサン,0
七面鳥,シチメンチョウ,0
八方美人,ハッポウビジン,0
八方塞がり,ハッポウフサガリ,0
八面六臂,ハチメンロッピ,0
八方手を尽くす,ハッポウテヲツクス,0
八つ当たり,ヤツアタリ,0
九死一生,キュウシイッショウ,0
九分九厘,クブクリン,0
九牛一毛,キュウギュウイチモウ,0
十人十色,ジュウニントイロ,0
十中八九,ジュッチュウハック,0
十把一絡げ,ジッパヒトカラゲ,0
十年一日,ジュウネンイチジツ,0
十年後,ジュウネンゴ,0
百発百中,ヒャッパツヒャクチュウ,0
百花繚乱,ヒャッカリョウラン,0
百聞は一見に如かず,ヒャクブンハイッケンニシカズ,0
百戦錬磨,ヒャクセンレンマ,0
百折不撓,ヒャクセツフトウ,0
百家争鳴,ヒャッカソウメイ,0
百年河清を待つ,ヒャクネンカセイヲマツ,0
千客万来,センキャクバンライ,0
千差万別,センサバンベツ,0
千載一遇,センサイイチグウ,0
千変万化,センペンバンカ,0
千軍万馬,セングンバンバ,0
千思万考,センシバンコウ,0
千言万語,センゲンバンゴ,0
千紫万紅,センシバンコウ,0
千里眼,センリガン,0
千里馬,センリバ,0
千載一時,センサイイチジ,0
千篇一律,センペンイチリツ,0
千両役者,センリョウヤクシャ,0
千差万様,センサバンヨウ,0
万国共通,バンコクキョウツウ,0
万古不易,バンコフエキ,0
万全の策,バンゼンノサク,0
万物流転,バンブツルテン,0
万策尽きる,バンサクツキル,0
万感胸に迫る,バンカンムネニセマル,0
万有引力,バンユウインリョク,0
上下関係,ジョウゲカンケイ,0
上意下達,ジョウイカタツ,0
上手投げ,ウワテナゲ,0
上出来,ジョウデキ,0
下馬評,ゲバヒョウ,0
下剋上,ゲコクジョウ,0
下手の横好き,ヘタノヨコズキ,0
中途半端,チュウトハンパ,0
中立不偏,チュウリツフヘン,0
中道右派,チュウドウウハ,0
中堅どころ,チュウケンドコロ,0
中身がない,ナカミガナイ,0
中核を成す,チュウカクヲナス,0
主客転倒,シュカクテントウ,0
主従関係,シュジュウカンケイ,0
主導権,シュドウケン,3
主戦論,シュセンロン,0
乗りに乗る,ノリニノル,0
乗りかかった船,ノリカカッタフネ,0
九分通り,クブドオリ,0
乱筆乱文,ランピツランブン,0
乱暴狼藉,ランボウロウゼキ,0
予断を許さない,ヨダンヲユルサナイ,0
乾坤一擲,ケンコンイッテキ,0
事実無根,ジジツムコン,0
事理明白,ジリメイハク,0
事態収拾,ジタイシュウシュウ,0
事半功倍,ジハンコウバイ,0
事業継続,ジギョウケイゾク,0
事前準備,ジゼンジュンビ,0
事後対応,ジゴタイオウ,0
事あるごとに,コトアルゴトニ,0
二の舞,ニノマイ,0
二枚腰,ニマイゴシ,0
二三が六,ニサンガロク,0
五十歩百歩,ゴジュッポヒャッポ,0
五風十雨,ゴフウジュウウ,0
人海戦術,ジンカイセンジュツ,0
人材不足,ジンザイブソク,0
人事不省,ジンジフセイ,0
人心掌握,ジンシンショウアク,0
人目を引く,ヒトメヲヒク,0
人並み外れた,ヒトナミハズレタ,0
人畜無害,ジンチクムガイ,0
人間万事塞翁が馬,ニンゲンバンジサイオウガウマ,0
仁義礼智,ジンギレイチ,0
今昔物語,コンジャクモノガタリ,0
今思えば,イマオモエバ,0
仏頂面,ブッチョウヅラ,3
仕切り直し,シキリナオシ,0
他山の石,タザンノイシ,0
付和雷同,フワライドウ,0
以心伝心,イシンデンシン,0
以毒制毒,イドクセイドク,0
仰天動地,ギョウテンドウチ,0
仲間外れ,ナカマハズレ,0
仲介役,チュウカイヤク,0
任重道遠,ニンジュウドウエン,0
伏線回収,フクセンカイシュウ,0
低姿勢,テイシセイ,0
体当たり,タイアタリ,0
体裁を整える,テイサイヲトトノエル,0
何食わぬ顔,ナニクワヌカオ,0
何気ない,ナニゲナイ,0
余裕綽々,ヨユウシャクシャク,0
作為無作為,サクイムサクイ,0
作戦勝ち,サクセンガチ,0
佳境に入る,カキョウニイル,0
依怙贔屓,エコヒイキ,0
侃々諤々,カンカンガクガク,1
側面支援,ソクメンシエン,0
借りてきた猫,カリテキタネコ,0
借りを返す,カリヲカエス,0
値千金,アタイセンキン,0
偕老同穴,カイロウドウケツ,0
傍若無人,ボウジャクブジン,0
僥倖,ギョウコウ,0
先手必勝,センテヒッショウ,0
先見の明,センケンノメイ,0
先頭に立つ,セントウニタツ,0
先送り,サキオクリ,0
克己復礼,コッキフクレイ,0
入口出口,イリグチデグチ,0
八百長,ヤオチョウ,0
八方にらみ,ハッポウニラミ,0
公私混同,コウシコンドウ,0
公明正大,コウメイセイダイ,0
公平無私,コウヘイムシ,0
六根清浄,ロッコンショウジョウ,0
兵站線,ヘイタンセン,0
内憂外患,ナイユウガイカン,0
内柔外剛,ナイジュウガイゴウ,0
内助の功,ナイジョノコウ,0
内弁慶,ウチベンケイ,3
円満具足,エンマングソク,0
冷汗三斗,レイカンサント,0
冷静沈着,レイセイチンチャク,0
凶事,キョウジ,1
出藍の誉れ,シュツランノホマレ,0
切磋琢磨,セッサタクマ,0
切羽詰まる,セッパツマル,0
初心忘るべからず,ショシンワスルベカラズ,0
別腹,ベツバラ,0
別天地,ベッテンチ,3
利害得失,リガイトクシツ,0
前代未聞,ゼンダイミモン,0
前人未到,ゼンジンミトウ,0
前後不覚,ゼンゴフカク,0
前門の虎後門の狼,ゼンモンノトラコウモンノオオカミ,0
剛毅木訥,ゴウキボクトツ,0
剣呑,ケントン,1
加持祈祷,カジキトウ,0
勧善懲悪,カンゼンチョウアク,0
勤勉実直,キンベンジッチョク,0
千篇一律,センペンイチリツ,0
危機一髪,キキイッパツ,0
危急存亡,キキュウソンボウ,0
危言聳聴,キゲンショウチョウ,0
厚顔無恥,コウガンムチ,0
原点回帰,ゲンテンカイキ,0
反面教師,ハンメンキョウシ,0
古今東西,ココントウザイ,0
古色蒼然,コショクソウゼン,0
句読点,クトウテン,2
司法判断,シホウハンダン,0
右往左往,ウオウサオウ,0
合従連衡,ガッショウレンコウ,0
同工異曲,ドウコウイキョク,0
同床異夢,ドウショウイム,0
同病相憐れむ,ドウビョウアイアワレム,0
名実ともに,メイジツトモニ,0
名誉挽回,メイヨバンカイ,0
和気藹々,ワキアイアイ,0
品行方正,ヒンコウホウセイ,0
唯我独尊,ユイガドクソン,0
喉元過ぎれば熱さを忘れる,ノドモトスギレバアツサヲワスレル,0
四苦八苦,シクハック,0
四海波静,シカイナミシズカ,0
因果応報,インガオウホウ,0
国士無双,コクシムソウ,0
在宅勤務,ザイタクキンム,0
地道堅実,ジミチケンジツ,0
地味堅実,ジミケンジツ,0
坂道発進,サカミチハッシン,0
垂涎の的,スイゼンノマト,0
型破り,カタヤブリ,0
城下町,ジョウカマチ,3
塞翁が馬,サイオウガウマ,0
士気高揚,シキコウヨウ,0
変幻自在,ヘンゲンジザイ,0
多士済々,タシセイセイ,0
多岐亡羊,タキボウヨウ,0
多情多恨,タジョウタコン,0
大器晩成,タイキバンセイ,0
大団円,ダイダンエン,3
大同小異,ダイドウショウイ,0
大器小用,タイキショウヨウ,0
大義名分,タイギメイブン,0
大言壮語,タイゲンソウゴ,0
大願成就,タイガンジョウジュ,0
大盤振る舞い,オオバンブルマイ,0
天下無双,テンカムソウ,0
天下分け目,テンカワケメ,0
天下一品,テンカイッピン,0
天衣無縫,テンイムホウ,0
天真爛漫,テンシンランマン,0
天変地異,テンペンチイ,0
天手古舞い,テンテコマイ,0
太鼓判,タイコバン,0
奇想天外,キソウテンガイ,0
奇々怪々,キキカイカイ,0
奈落の底,ナラクノソコ,0
好機到来,コウキトウライ,0
好きこそ物の上手なれ,スキコソモノノジョウズナレ,0
妙手妙案,ミョウシュミョウアン,0
姑息,コソク,1
始末書,シマツショ,0
威風堂々,イフウドウドウ,0
威風凛々,イフウリンリン,0
娑婆気,シャバケ,0
婉曲表現,エンキョクヒョウゲン,0
孤軍奮闘,コグンフントウ,0
学問のすすめ,ガクモンノススメ,0
守破離,シュハリ,1
安穏無事,アンオンブジ,0
完全無欠,カンゼンムケツ,0
官官接待,カンカンセッタイ,0
定石,ジョウセキ,0
宝の持ち腐れ,タカラノモチグサレ,0
実事求是,ジツジキュウゼ,0
実力行使,ジツリョクコウシ,0
客観視,キャッカンシ,0
客寄せ,キャクヨセ,0
室内楽,シツナイガク,0
家常茶飯,カジョウサハン,0
寸鉄人を刺す,スンテツヒトヲサス,0
対岸の火事,タイガンノカジ,0
対症療法,タイショウリョウホウ,0
小心翼々,ショウシンヨクヨク,0
小手先,コテサキ,0
少数精鋭,ショウスウセイエイ,0
山紫水明,サンシスイメイ,0
山積み,ヤマヅミ,0
山場,ヤマバ,0
岡目八目,オカメハチモク,0
岸壁,ガンペキ,0
差別化,サベツカ,0
左右される,サユウサレル,0
帰結,キケツ,0
常套句,ジョウトウク,3
常在戦場,ジョウザイセンジョウ,0
平身低頭,ヘイシンテイトウ,0
平常心,ヘイジョウシン,3
年功序列,ネンコウジョレツ,0
年中行事,ネンジュウギョウジ,0
幾何級数,キカキュウスウ,0
引導を渡す,インドウヲワタス,0
弱肉強食,ジャクニクキョウショク,0
強硬手段,キョウコウシュダン,0
強引突破,ゴウイントップァ,0
当意即妙,トウイソクミョウ,0
当事者意識,トウジシャイシキ,0
